Sexo_p0082,Mismo_jefedehogar_p1011,Etnia_p103,Sisben_p104,Tiempo(meses)_viviendaactual_p105,Electricidad_p201a,Medidor_electricidad_p202a,Electricidad_cocina_p204a,Gas_Natural_p201b,Gas_pipeta_p201c,Acueducto_p201d,Red_aguapotablep_p202d,Agua_acueducto_alimentos_p204d,Alcantarillado_p201e,Alcantarillado_remunicipal_p202e,Servsanitario_redmunicipal_p204e,Basuras_pp201f,Basuras_recoleecmunicipal_p202f,recoleecmunicipal_unicomedio_p204f,Material_vivienda_p206,Cuartos_piezas_p207,Forma_tenencia_p208,#hogares_x_vivienda_p2092,Edad_promedio_xhogar,Personas_xhogar,Ing _Total_xhogar ,Prome_Montoempleo_xhogar_p308ma,Prome_Montoindepen_xhogar_p308mb,Prome_Montonegocio_xhogar_p308mc,Prome_Montoayudas_xhogar_p308md,Prome_Montocasional_xhogar_p308mf,Prome_Montopension_xhogarp308me,%personas_noing_xhogar,%personas_actprincipal_trabajar,%personas_actprincipal_buscartrabajo,%personas_actprincipal_estudiar,%personas_actprincipal_oficioshogar,%personas_actprincipal_Otrasactivi,%personas_actsecundaria_trabajar,%personas_actsecundaria_buscartrabajo,%personas_actsecundaria_estudiar,%personas_actsecundaria_oficioshogar,%personas_actsecundaria_Otrasactivi,%personas_segsocial,Prome_a�oseducacion_xhogar,Meses_en_el_trabajo*_p4032,Situaciones_trabajo_p406,Preocu_alimen_x_dinero_p413,Sinalimen_x_dinero_p414,Curso_form_trab_p416,Curso_obte_mant_trabajo_p417,trabajo_propio_p418,Maltrato intrafamiliar en la zona
2.00,2.00,4.00,6.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,53.00,2.00,1016000.00,616000.00,0.00,400000.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.50,0.50,7.00,48.00,1.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,108.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,2.00,48.00,4.00,1100000.00,0.00,300000.00,0.00,500000.00,0.00,0.00,0.25,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,7.00,4.00,1.00,2.00,2.00,0.00,1.00,1.00
2.00,2.00,4.00,1.00,48.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,23.00,4.00,810000.00,600000.00,0.00,0.00,210000.00,0.00,0.00,0.50,0.25,0.00,0.50,0.25,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,6.00,1.00,121.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,1.00,2.00,1.00,32.00,8.00,550000.00,0.00,200000.00,0.00,150000.00,0.00,0.00,0.63,0.25,0.00,0.25,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,37.00,3.00,900000.00,600000.00,0.00,0.00,0.00,300000.00,0.00,0.33,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.33,9.00,96.00,1.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,24.00,3.00,400000.00,0.00,400000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,8.00,240.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,2.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,34.00,2.00,1000000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.50,0.50,16.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,1.00,6.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,42.00,4.00,2400000.00,0.00,0.00,0.00,0.00,0.00,1200000.00,0.50,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,3.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,10.00,4.00,400000.00,0.00,0.00,400000.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,2.00,72.00,3.00,1.00,1.00,2.00,0.00,1.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,1.00,32.00,3.00,650000.00,0.00,650000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.67,0.00,8.00,0.00,0.00,1.00,2.00,1.00,2.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,2.00,37.00,5.00,1795000.00,535000.00,0.00,0.00,362500.00,0.00,0.00,0.20,0.40,0.00,0.20,0.40,0.00,0.00,0.00,0.00,0.20,0.80,0.20,7.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,4.00,121.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,4.00,1.00,2.00,40.00,5.00,1916000.00,708000.00,500000.00,0.00,0.00,0.00,0.00,0.40,0.60,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,1.00,0.40,8.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00,0.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,1.00,44.00,3.00,500000.00,0.00,500000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,1.00
1.00,1.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,38.00,4.00,930000.00,240000.00,450000.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.75,0.25,8.00,480.00,2.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,39.00,4.00,680000.00,500000.00,150000.00,0.00,30000.00,0.00,0.00,0.25,0.50,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,5.00,121.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,1.00,1.00,34.00,4.00,660000.00,0.00,220000.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.50,0.00,5.00,48.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,1.00,35.00,2.00,1598000.00,549000.00,0.00,0.00,0.00,0.00,500000.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,1.00,9.00,36.00,2.00,2.00,2.00,2.00,0.00,2.00,1.00
1.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,2.00,2.00,36.00,4.00,950000.00,0.00,350000.00,0.00,0.00,250000.00,0.00,0.25,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.75,0.25,0.00,5.00,0.00,0.00,2.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,38.00,3.00,400000.00,0.00,0.00,0.00,0.00,400000.00,0.00,0.67,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.67,0.00,5.00,180.00,4.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,2.00,1.00,27.00,5.00,800000.00,0.00,600000.00,0.00,200000.00,0.00,0.00,0.60,0.20,0.00,0.20,0.40,0.00,0.00,0.00,0.00,0.00,0.80,0.00,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,8.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,5.00,1.00,29.00,3.00,680000.00,680000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.33,9.00,0.00,0.00,1.00,2.00,1.00,2.00,2.00,1.00
2.00,2.00,7.00,4.00,121.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,1.00,21.00,8.00,1200000.00,0.00,600000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.25,0.25,0.00,0.00,0.00,0.13,0.00,0.63,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,1.00,1.00,24.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,4.00,1.00,1.00,31.00,6.00,770000.00,0.00,0.00,300000.00,85000.00,0.00,0.00,0.33,0.33,0.00,0.17,0.33,0.00,0.00,0.00,0.00,0.00,0.83,0.00,5.00,24.00,4.00,1.00,2.00,2.00,0.00,1.00,0.00
2.00,1.00,4.00,5.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,48.00,3.00,350000.00,0.00,150000.00,0.00,200000.00,0.00,0.00,0.33,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,4.00,4.00,1.00,2.00,2.00,0.00,1.00,0.00
1.00,1.00,4.00,1.00,84.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,32.00,7.00,1892000.00,616000.00,600000.00,0.00,60000.00,0.00,0.00,0.43,0.43,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.86,0.00,6.00,144.00,3.00,1.00,2.00,1.00,1.00,2.00,1.00
2.00,2.00,3.00,1.00,24.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,22.00,8.00,1400000.00,600000.00,400000.00,0.00,0.00,0.00,0.00,0.63,0.38,0.00,0.25,0.13,0.00,0.00,0.00,0.00,0.00,0.75,0.13,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,5.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,26.00,6.00,700000.00,0.00,700000.00,0.00,0.00,0.00,0.00,0.83,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.50,0.17,0.00,6.00,120.00,4.00,1.00,2.00,2.00,0.00,1.00,1.00
1.00,1.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,46.00,5.00,1050000.00,0.00,450000.00,0.00,150000.00,0.00,0.00,0.40,0.40,0.00,0.20,0.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,480.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,4.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,29.00,6.00,1240000.00,180000.00,700000.00,0.00,0.00,0.00,0.00,0.33,0.67,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,39.00,4.00,1380000.00,0.00,460000.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.50,0.00,2.00,36.00,3.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,2.00,1.00,25.00,5.00,960000.00,0.00,320000.00,0.00,0.00,0.00,0.00,0.40,0.60,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.60,0.40,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,4.00,1.00,25.00,4.00,400000.00,0.00,400000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10.00,192.00,3.00,1.00,1.00,2.00,0.00,2.00,0.00
1.00,2.00,7.00,1.00,2.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,19.00,4.00,600000.00,0.00,600000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.50,0.25,6.00,168.00,4.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,35.00,5.00,1740000.00,580000.00,0.00,0.00,0.00,0.00,0.00,0.40,0.60,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.80,0.40,8.00,84.00,1.00,1.00,2.00,1.00,1.00,2.00,1.00
1.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,2.00,1.00,22.00,5.00,450000.00,0.00,400000.00,0.00,25000.00,0.00,0.00,0.40,0.20,0.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00,0.80,0.00,3.00,96.00,4.00,1.00,1.00,2.00,0.00,1.00,0.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,28.00,2.00,200000.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,6.00,360.00,4.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,18.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,20.00,7.00,500000.00,0.00,500000.00,0.00,0.00,0.00,0.00,0.86,0.14,0.43,0.00,0.00,0.00,0.00,0.14,0.00,0.29,0.14,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,3.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,2.00,1.00,21.00,9.00,260000.00,260000.00,0.00,0.00,0.00,0.00,0.00,0.89,0.11,0.00,0.11,0.11,0.33,0.00,0.00,0.00,0.33,0.33,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,7.00,1.00,12.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,3.00,1.00,26.00,3.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,3.00,1.00,36.00,1.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,22.00,4.00,200000.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.25,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,36.00,3.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,2.00,2.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,36.00,2.00,450000.00,0.00,450000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,180.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,2.00,1.00,53.00,2.00,618000.00,0.00,618000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,2.00,1.00,26.00,1.00,150000.00,0.00,0.00,0.00,150000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,1.00,1.00,41.00,4.00,750000.00,0.00,600000.00,0.00,150000.00,0.00,0.00,0.50,0.25,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.75,0.00,3.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,5.00,2.00,2.00,38.00,3.00,1000000.00,600000.00,400000.00,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.33,0.67,0.33,7.00,120.00,4.00,1.00,2.00,2.00,0.00,1.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,24.00,6.00,1200000.00,600000.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.33,0.33,0.33,7.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,7.00,6.00,48.00,1.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,3.00,1.00,8.00,6.00,200000.00,0.00,0.00,0.00,200000.00,0.00,0.00,0.83,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,2.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,2.00,6.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,2.00,2.00,23.00,6.00,1050000.00,0.00,350000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.33,0.17,0.00,4.00,96.00,3.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,1.00,35.00,6.00,1975000.00,750000.00,600000.00,0.00,25000.00,0.00,0.00,0.33,0.50,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.17,0.67,0.00,6.00,120.00,4.00,1.00,1.00,1.00,1.00,2.00,1.00
2.00,1.00,1.00,1.00,24.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,16.00,6.00,300000.00,0.00,150000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.33,0.17,6.00,1.00,3.00,1.00,1.00,2.00,0.00,1.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,1.00,1.00,22.00,1.00,90000.00,0.00,0.00,0.00,90000.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,4.00,1.00,1.00,44.00,4.00,850000.00,500000.00,150000.00,0.00,200000.00,0.00,0.00,0.25,0.50,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.75,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,2.00,4.00,1.00,72.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,29.00,4.00,2715000.00,757500.00,1200000.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.75,0.50,8.00,72.00,2.00,1.00,2.00,1.00,1.00,2.00,1.00
1.00,2.00,4.00,1.00,4.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,3.00,1.00,29.00,9.00,2600000.00,600000.00,500000.00,0.00,0.00,0.00,0.00,0.44,0.56,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,12.00,2.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,1.00,34.00,2.00,500000.00,0.00,500000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,64.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,1.00,22.00,5.00,990000.00,690000.00,300000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.20,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.20,0.20,6.00,3.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,1.00,1.00,33.00,3.00,400000.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,36.00,2.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,3.00,2.00,1.00,62.00,2.00,400000.00,400000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,3.00,2.00,2.00,29.00,3.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.67,0.00,4.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
1.00,2.00,2.00,1.00,108.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,3.00,2.00,1.00,26.00,4.00,900000.00,600000.00,100000.00,0.00,200000.00,0.00,0.00,0.25,0.50,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.50,0.00,8.00,0.00,0.00,2.00,2.00,1.00,2.00,2.00,1.00
2.00,1.00,4.00,5.00,48.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,24.00,1.00,150000.00,0.00,0.00,0.00,150000.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
